Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
9792	-640.38	-749.0783	108.6983	0.0238608	0.0105825	0.0155366	0.00575686	0.018583	0.0122305	0.000683907	0.00402871	0.00441416	0.038743	0.0113466	0.010818	0.0627428	0.0436447	0.000637077	0.0055349	3.36075e-06	0.00049978	0.00438204	0.0170682	0.0145614	0.00107782	0.00117274	0.00596786	0.0133797	0.00257691	0.0074448	0.00892261	0.000410635	0.0031014	0.00467719	0.0225538	0.00486166	0.00584849	2.14787e-05	0.00107475	0.0134618	0.000581051	0.0111196	0.0107898	0.0105216	0.00203213	0.00539034	0.027563	0.0413989	0.0236446	0.0205603	0.00449279	0.0041673	0.0507622	0.00897873	0.00736735	0.0279433	0.0315326	0.001992	0.0150138	0.00769924	0.00663961	0.0255335	0.0188574	0.000625263	0.0141789	0.0119151	0.00186809	0.000664269	0.0189737	0.00472128	0.015823	0.00106443	1.209827	0.7901727	0.0858335	0.301955	0.688258	1.45294	3.31176	11.6505	1.775384	0.6531285	0.0285202	0.012649	0.0185705	0.00688102	0.0222117	0.0146188	0.000817457	0.00481542	0.00527613	0.0463085	0.0135623	0.0129305	0.0749949	0.0521674	0.000761482	0.00661573	4.01702e-06	0.000597374	0.00523774	0.0204012	0.0174048	0.0012883	0.00140175	0.00713323	0.0159924	0.00308012	0.00889858	0.010665	0.000490821	0.00370702	0.00559052	0.026958	0.00581102	0.00699055	2.56729e-05	0.00128462	0.0160906	0.000694516	0.013291	0.0128967	0.0125762	0.00242896	0.00644293	0.0329453	0.049483	0.0282618	0.0245753	0.00537012	0.00498107	0.0606747	0.010732	0.008806	0.0334	0.0376901	0.00238099	0.0179456	0.00920271	0.00793616	0.0305195	0.0225398	0.000747361	0.0169477	0.0142419	0.00223288	0.000793985	0.0226788	0.00564323	0.0189129	0.00127229	0.473355	0.526645	0.4733546	0.8366277
9828	-641.3573	-748.9874	107.6301	0.00629894	0.00856176	0.000695556	0.0133287	0.0118079	0.00956402	0.00230187	0.00261861	0.0207485	0.0209346	0.00204125	0.00633441	0.0266619	0.0250321	0.000593776	0.00714421	9.96917e-05	0.0011329	0.00376192	0.00642344	0.00597994	0.00205757	0.00207058	0.00124846	0.000674255	9.40669e-05	0.0010014	0.00363477	0.00332238	0.00101983	0.00727311	0.00259103	0.00115313	0.00303435	0.000824063	0.000310282	0.00353551	0.000663699	0.00775209	0.00495681	0.00196033	0.00438434	0.000517719	0.0165101	0.0097634	0.0146245	0.00307468	0.00627531	0.00170404	0.0170309	0.00118538	0.0138023	0.0143154	0.0290532	0.000246902	0.00817824	0.0223053	0.00593203	0.0278823	0.00353636	0.00127079	0.00348285	0.00265233	0.000497212	0.000320158	0.00430097	0.00298192	0.0134746	0.00129755	0.8457353	1.154265	0.0431536	0.215921	0.619886	1.6132	4.63133	23.1731	2.272598	1.364806	0.0136386	0.0185382	0.00150604	0.0288596	0.0255669	0.0207083	0.00498407	0.0056699	0.0449253	0.0453283	0.00441978	0.0137155	0.0577291	0.0542003	0.00128566	0.0154689	0.000215856	0.00245299	0.00814543	0.0139082	0.012948	0.00445511	0.00448329	0.00270319	0.00145992	0.000203677	0.00216826	0.00787012	0.00719371	0.00220817	0.015748	0.00561018	0.00249679	0.00657007	0.00178429	0.000671832	0.00765519	0.00143706	0.0167851	0.0107326	0.00424456	0.0094931	0.00112098	0.0357483	0.02114	0.0316654	0.00665739	0.0135875	0.00368965	0.0368758	0.00256661	0.0298852	0.0309962	0.062907	0.000534601	0.0177078	0.0482962	0.0128442	0.0603716	0.00765702	0.00275155	0.00754117	0.00574291	0.00107658	0.000693216	0.0093126	0.00645655	0.0291756	0.00280949	0.278517	0.721483	0.2785173	0.4618446
9864	-650.823	-758.6519	107.8288	0.0106273	0.00238888	0.00107741	0.00263227	0.00392035	0.012862	0.0071239	0.00252905	0.0068468	0.0044499	0.0144713	0.00206171	0.0246191	0.045517	0.00141138	0.000553741	0.000707724	0.000166237	0.00296755	0.00633406	0.00662599	0.00010691	0.00611858	0.0110998	0.00365849	0.0007217	0.00458619	0.00787334	0.00561142	0.000876035	0.00541781	0.00319448	0.00312217	0.00855319	0.000944503	0.0042522	0.016133	0.0224986	0.000765459	0.0137899	0.00350536	0.034218	0.00417745	0.000838995	0.0178927	0.00314286	0.0141932	0.0081513	0.000403633	0.00109655	0.000275411	0.00106737	0.000482138	0.00733788	0.00586486	0.0137958	0.00875303	0.00722053	0.0101594	0.00156419	0.0164306	0.000687235	0.00922081	0.010464	0.00545315	0.0217959	0.000269646	0.00175308	0.00866015	0.8298999	1.1701	0.0593831	0.252297	0.65074	1.53671	3.96358	16.8398	2.041762	1.409929	0.021336	0.00479605	0.00216306	0.0052847	0.00787072	0.0258225	0.0143024	0.00507747	0.013746	0.00893389	0.0290534	0.0041392	0.0494268	0.0913826	0.00283356	0.00111172	0.00142087	0.000333748	0.00595783	0.0127166	0.0133027	0.000214639	0.012284	0.0222846	0.007345	0.00144893	0.00920751	0.015807	0.0112658	0.00175878	0.0108771	0.00641342	0.00626826	0.0171719	0.00189624	0.00853698	0.0323897	0.0451694	0.00153678	0.0276853	0.00703757	0.068698	0.0083869	0.00168442	0.0359224	0.00630979	0.0284951	0.016365	0.000810358	0.0022015	0.000552931	0.00214291	0.000967969	0.014732	0.0117746	0.0276972	0.0175731	0.0144964	0.0203966	0.00314036	0.0329871	0.00137973	0.0185123	0.0210081	0.0109481	0.0437587	0.000541357	0.00351959	0.0173866	0.284061	0.715939	0.2840606	0.4980925
9900	-645.4845	-753.1039	107.6195	0.0120829	0.00904078	0.00723823	0.000138793	0.00923653	0.0103161	0.00475343	0.00510684	0.00555659	0.00574723	0.00511028	0.000163348	0.0193563	0.0272269	0.0011567	0.000462254	0.00430925	0.000751737	0.00537771	0.0109891	0.00286455	0.0011544	0.000821051	0.00161102	0.000365989	0.00358018	0.00121055	0.0117771	0.00458561	0.00354951	0.00285715	0.010873	0.00194179	0.00437642	0.000582828	0.00191324	0.00709032	0.0138401	0.0204183	0.00470398	0.00134697	0.00109412	0.00229466	0.00791168	0.00953719	0.0101301	0.0166036	0.00611696	0.00728708	0.028625	0.00174424	0.00351664	0.024948	0.0216648	0.00363288	0.00571931	0.00392568	0.000877934	0.00353979	0.0160525	0.0044199	0.000339939	0.0110691	0.000205799	0.00194188	0.0219595	0.00294356	0.0179168	2.66776e-05	0.7686295	1.231371	0.0540596	0.241001	0.641507	1.55883	4.14936	18.4981	2.109675	1.602034	0.0250875	0.0187712	0.0150286	0.000288173	0.0191776	0.0214191	0.00986946	0.0106032	0.0115371	0.0119329	0.0106104	0.000339157	0.0401892	0.0565307	0.00240163	0.000959769	0.00894721	0.00156082	0.0111656	0.0228164	0.00594761	0.00239685	0.00170473	0.00334492	0.000759897	0.00743347	0.00251345	0.0244527	0.00952102	0.00736979	0.00593225	0.0225754	0.00403169	0.00908667	0.00121012	0.00397243	0.0147215	0.028736	0.0423942	0.00976679	0.00279668	0.0022717	0.00476435	0.0164269	0.0198019	0.021033	0.0344736	0.0127005	0.01513	0.0594336	0.00362154	0.00730154	0.051799	0.0449822	0.00754289	0.0118749	0.00815081	0.00182284	0.00734961	0.0333294	0.00917696	0.000705809	0.0229826	0.000427296	0.00403189	0.045594	0.00611166	0.0372003	5.53901e-05	0.332645	0.667355	0.3326448	0.4816303
9936	-653.6465	-761.7553	108.1088	0.000290504	0.00534769	0.00305091	0.00180471	0.00907338	0.00898951	0.00797584	0.000162102	0.0133132	0.0122585	0.000254312	0.00713616	0.0361273	0.0437254	0.000128298	0.000865182	0.0110722	0.00288581	0.000272105	0.000401062	0.000984872	0.00547405	0.0122281	0.00699745	0.000462347	0.00112379	0.00104328	0.0169231	0.00614511	0.00117987	0.00382408	0.00129748	0.00213165	0.0233447	0.000248276	0.00193683	0.00227684	0.0191462	0.00380892	0.0104823	0.00879698	0.0183618	0.00125763	0.00139843	0.0101004	0.00570127	0.028372	0.00659563	0.00275528	0.00352641	0.00206949	0.00280432	0.000545469	0.011979	0.000327825	0.0349596	0.0343179	0.00219805	0.00693104	0.00824207	0.0206839	0.00227968	0.0208414	0.00208773	0.00289649	0.0244186	0.00528586	0.0029758	0.0113281	1.06767	0.9323297	0.0448732	0.220075	0.623583	1.60364	4.54391	22.285	2.244345	0.8732374	0.000509449	0.00937811	0.0053503	0.00316487	0.0159117	0.0157647	0.013987	0.000284274	0.0233469	0.0214975	0.00044598	0.0125145	0.0633554	0.0766802	0.000224993	0.00151725	0.019417	0.00506077	0.000477184	0.000703332	0.00172714	0.0095997	0.0214441	0.0122712	0.000810806	0.00197076	0.00182957	0.0296776	0.0107765	0.00206911	0.00670618	0.00227535	0.00373822	0.040939	0.000435395	0.00339657	0.00399284	0.0335763	0.0066796	0.0183826	0.015427	0.0322006	0.00220548	0.0024524	0.0177127	0.00999816	0.0497552	0.0115666	0.00483186	0.00618417	0.00362922	0.00491786	0.000956574	0.0210073	0.000574898	0.0613078	0.0601823	0.00385467	0.0121548	0.0144539	0.0362728	0.00399781	0.0365491	0.0036612	0.0050795	0.0428222	0.00926966	0.00521858	0.0198658	0.371755	0.628245	0.3717549	0.5702316
9972	-645.8758	-753.4707	107.5949	0.0198204	0.00323782	0.00267241	0.0181483	0.0377121	0.0131778	0.00211807	0.0319107	0.0192873	0.0274144	0.011353	0.00791594	0.064971	0.0656718	0.000981696	0.00714766	0.000683891	0.0222048	0.000268758	0.0203747	0.0169356	0.0045843	0.00188806	0.0149436	0.0103044	0.0146138	0.000109897	0.0166837	0.0053756	0.00280904	0.0129105	0.0119683	0.00947834	0.0270522	0.00550033	0.00189681	0.0133913	0.0279441	0.0324923	0.0265227	0.0161908	0.00542685	0.00691971	0.0493174	0.0176248	0.0623255	0.0934545	0.00222797	0.00312673	0.0311523	0.0192995	0.014193	0.0418405	0.0496986	0.0102709	0.0440475	0.031885	0.00684458	0.0155671	0.0121919	0.0104481	0.004877	0.0359301	0.00765995	0.000534379	0.0364979	0.0509211	0.0116479	1.16052e-05	0.8182659	1.181734	0.113697	0.346327	0.718337	1.3921	2.88744	8.79531	1.57211	1.444193	0.0149407	0.00244067	0.00201447	0.0136802	0.0284274	0.0099334	0.0015966	0.0240543	0.0145388	0.020665	0.00855788	0.00596704	0.0489752	0.0495035	0.000740003	0.00538791	0.000515517	0.016738	0.00020259	0.0153585	0.0127661	0.00345565	0.00142322	0.0112645	0.00776747	0.0110159	8.28402e-05	0.0125762	0.00405213	0.00211745	0.00973194	0.00902171	0.00714478	0.020392	0.00414615	0.00142982	0.0100944	0.0210643	0.0244927	0.0199928	0.0122046	0.00409076	0.00521608	0.0371755	0.0132856	0.046981	0.070446	0.00167945	0.00235693	0.0234826	0.0145479	0.0106987	0.0315394	0.0374628	0.00774223	0.033203	0.0240349	0.00515945	0.0117345	0.00919026	0.00787581	0.00367629	0.0270841	0.00577407	0.000402816	0.0275121	0.0383844	0.00878018	8.74798e-06	0.36322	0.63678	0.3632202	1.326611
10008	-647.1051	-754.5379	107.4328	0.0211461	0.0147412	0.00542658	0.0320049	0.0360393	0.0284444	0.000692644	0.0202195	0.0105139	0.0107433	0.0187472	0.00383147	0.0381711	0.0636984	0.00289632	0.0160772	0.000908053	0.0137841	0.000885352	0.0167653	0.0124004	0.0187735	0.00945424	0.0125182	0.00036443	0.00195751	0.000758088	0.0145666	0.0302277	0.000573559	0.0014143	0.0151061	0.00345636	0.0106722	0.00131576	0.00464069	0.00808008	0.057652	0.0119596	0.00208919	0.00479562	0.0262851	0.0222838	0.0687114	0.00278413	0.0644081	0.0408361	0.00337403	0.00292017	0.10023	0.0254916	0.0100907	0.0151328	0.0397297	0.0284456	0.0542102	0.00200039	0.00242234	0.0391212	0.0152558	0.0193072	0.0347415	0.0457767	0.00605558	0.00332929	0.0305099	0.011817	0.0258592	0.00648432	0.7789973	1.221003	0.102847	0.329794	0.707458	1.41351	3.0322	9.72321	1.644631	1.567403	0.0159458	0.011116	0.00409205	0.0241341	0.0271764	0.0214492	0.000522306	0.0152471	0.00792825	0.00810125	0.0141368	0.00288922	0.0287839	0.0480334	0.00218404	0.0121234	0.000684741	0.0103943	0.000667623	0.0126423	0.00935088	0.0141566	0.00712921	0.00943967	0.000274808	0.00147611	0.000571656	0.0109843	0.022794	0.000432507	0.00106649	0.0113912	0.00260636	0.00804762	0.000992186	0.00349943	0.00609299	0.043474	0.00901846	0.00157541	0.00361626	0.019821	0.0168036	0.0518137	0.00209945	0.0485686	0.0307935	0.00254427	0.00220203	0.0755811	0.0192226	0.00760915	0.0114113	0.0299592	0.0214501	0.0408786	0.00150844	0.00182663	0.0295004	0.011504	0.0145591	0.0261977	0.0345191	0.00456636	0.00251054	0.0230067	0.00891094	0.0194998	0.00488967	0.318204	0.681796	0.3182038	1.326126
10044	-640.6934	-748.7487	108.0553	0.0271577	0.00919941	0.0126074	0.0161627	0.0232032	0.0137505	0.000835961	0.00368644	0.00368568	0.00912385	0.0155013	0.000626216	0.0226156	0.0290088	0.00463614	0.00724794	0.0069815	0.00287483	0.0014468	0.00140988	0.00399064	0.00500666	0.00021212	0.0117737	0.00348101	0.00333166	0.0023887	0.0090123	0.0102952	0.00036636	0.0166933	0.016641	0.00158081	0.00862009	0.0128713	0.00140769	0.00145746	0.014171	0.0131862	0.000332641	0.000309802	0.0022082	0.010947	0.0125283	0.0122132	0.0223681	0.0146297	0.00517463	0.00197239	0.0190711	0.0143744	0.00139834	0.014433	0.0574121	0.0279614	0.0171637	0.00747054	0.00865933	0.00206954	0.029528	0.0141342	0.0265868	0.0171614	0.00112469	0.00264054	0.016644	0.0164775	0.0046777	0.0029503	0.9111445	1.088855	0.0714395	0.276098	0.669302	1.49409	3.62191	13.9979	1.90811	1.195041	0.0370566	0.0125526	0.0172027	0.0220539	0.0316606	0.0187625	0.00114066	0.00503013	0.0050291	0.0124494	0.0211515	0.000854469	0.0308588	0.0395824	0.00632599	0.00988978	0.00952623	0.0039227	0.00197415	0.00192378	0.00544521	0.00683156	0.000289436	0.0160651	0.00474982	0.00454604	0.00325937	0.0122972	0.0140477	0.000499897	0.0227779	0.0227066	0.00215701	0.0117621	0.0175628	0.00192079	0.0019887	0.0193363	0.0179924	0.000453887	0.000422724	0.00301307	0.0149372	0.0170948	0.0166648	0.0305211	0.0199621	0.00706076	0.00269131	0.0260225	0.0196138	0.00190803	0.0196938	0.0783386	0.0381532	0.0234198	0.0101935	0.0118156	0.00282387	0.0402908	0.0192861	0.0362775	0.0234167	0.00153463	0.00360301	0.0227107	0.0224835	0.0063827	0.00402567	0.340406	0.659594	0.3404058	0.7328715
10080	-651.6482	-759.6524	108.0042	0.0292379	0.00284326	0.0183016	0.00727302	0.00820109	0.00765101	0.00265433	0.00723972	0.0114188	0.0122653	0.0156472	0.0106765	0.0444639	0.0217791	0.0069392	0.000480749	0.0304466	0.00249228	0.00146664	0.0261034	0.0115593	0.00100349	0.000303996	0.00170811	0.00253929	0.00302258	0.0053814	0.00494791	0.00641672	0.00240316	0.00975571	0.00823911	0.00250002	0.00651534	0.0059919	0.000370405	0.00107479	0.0302975	0.0170739	0.00530804	0.00035393	0.00257818	0.00507291	0.0322071	0.0165479	0.0450777	0.0278479	0.00735663	2.71224e-05	0.0172903	0.0102837	0.000639219	0.0117403	0.0142142	0.00704294	0.011302	0.00768391	0.0267568	0.0101873	0.0348022	0.0121365	0.00836512	0.00399705	0.00231804	0.00269106	0.0197337	0.0363934	0.0129979	0.00855526	0.8238689	1.176131	0.0913755	0.311311	0.694842	1.43918	3.21223	10.9439	1.730143	1.427571	0.0370009	0.00359818	0.0231608	0.00920409	0.0103786	0.00968244	0.00335909	0.00916195	0.0144506	0.0155219	0.0198017	0.0135112	0.0562696	0.0275617	0.00878164	0.000608393	0.0385306	0.00315401	0.00185604	0.0330342	0.0146284	0.00126993	0.00038471	0.00216164	0.00321351	0.00382511	0.00681022	0.00626163	0.00812043	0.00304123	0.012346	0.0104267	0.0031638	0.00824524	0.00758282	0.000468751	0.00136016	0.0383419	0.0216073	0.00671739	0.000447903	0.00326272	0.00641983	0.0407584	0.0209416	0.0570463	0.0352418	0.00930991	3.43237e-05	0.021881	0.0130141	0.00080894	0.0148575	0.0179882	0.00891293	0.0143028	0.00972407	0.033861	0.0128922	0.0440425	0.0153589	0.0105862	0.00505831	0.0029335	0.00340557	0.0249732	0.0460563	0.016449	0.0108268	0.354126	0.645874	0.354126	0.7901941
10116	-646.3216	-754.3658	108.0441	0.00957468	0.000260678	0.000675226	0.00144788	0.00622548	0.0169142	0.00180508	0.00600022	0.00471517	0.00194929	0.00639719	0.00146916	0.0276461	0.026441	0.000570151	0.00163202	0.00906767	0.00055624	0.00130266	0.00575788	0.00805692	0.00559761	0.0008482	0.000395561	0.00158985	0.000287441	0.00654499	0.0218977	0.00497848	0.0012468	0.00394523	0.00129622	0.00107725	0.000973811	0.000949998	0.000592566	0.00190289	0.0111344	0.00135804	0.000203932	0.00241407	0.00102237	0.00756269	0.00717254	0.0018675	0.0146652	0.0106258	0.00131138	4.60659e-05	0.0195855	0.0159783	0.00201037	0.0133862	0.0170527	0.00550698	0.0135685	0.017264	0.00126509	0.005313	0.00153686	0.00546102	0.00469816	0.0125214	0.00133753	0.00356277	0.00102045	0.0120129	0.00719481	0.00275131	1.040685	0.9593149	0.0445848	0.219384	0.622971	1.60521	4.55822	22.4292	2.249006	0.9218109	0.0230714	0.000628138	0.00162705	0.00348885	0.0150011	0.040757	0.00434958	0.0144583	0.0113618	0.00469706	0.0154149	0.00354014	0.0666169	0.063713	0.00137385	0.00393256	0.0218497	0.00134033	0.00313892	0.0138744	0.0194142	0.0134882	0.00204385	0.000953156	0.00383095	0.000692626	0.015771	0.0527654	0.0119963	0.00300433	0.00950654	0.00312342	0.00259578	0.00234652	0.00228914	0.00142787	0.00458526	0.0268299	0.00327237	0.0004914	0.00581702	0.00246354	0.0182233	0.0172832	0.00449998	0.0353377	0.0256043	0.00315994	0.000111002	0.0471938	0.0385018	0.00484424	0.0322557	0.0410908	0.0132698	0.032695	0.0415998	0.00304841	0.0128024	0.00370327	0.013159	0.0113208	0.0301719	0.00322296	0.00858495	0.00245891	0.0289468	0.0173368	0.00662963	0.371359	0.628641	0.3713592	0.4150014
10152	-631.1716	-739.6544	108.4829	0.0150337	0.00846511	0.0015952	0.00307134	0.0214551	0.0115269	0.00582914	0.0062456	0.0108602	0.000824032	0.00834511	0.0105465	0.0529828	0.0250652	0.00290295	0.00534299	0.00161846	0.000178767	0.0035332	0.00129062	0.0171272	0.000975404	0.000657171	0.00788034	0.000624207	0.00249548	0.00154174	0.0165831	0.000778993	0.00332773	0.00755242	0.00471243	0.000788457	0.00461407	0.000813556	0.00347481	0.0110855	0.00548771	0.0268599	0.00425747	0.000463384	0.00464936	0.00794619	0.0186145	0.00893363	0.0398455	0.0432918	0.00328629	0.00206973	0.022733	0.012405	0.00413458	0.0413137	0.0515616	0.00745406	0.0255423	0.0350715	0.00221515	0.0181117	0.00249652	0.00536891	0.00575455	0.00642175	0.0049733	0.00219992	0.010534	0.00388195	0.0173226	0.00223514	1.112626	0.8873743	0.0737793	0.280472	0.672592	1.48679	3.56542	13.5539	1.884807	0.7975497	0.0206172	0.011609	0.00218765	0.00421203	0.0294235	0.015808	0.00799408	0.00856521	0.0148937	0.00113008	0.0114445	0.0144635	0.0726606	0.0343744	0.00398111	0.00732736	0.00221955	0.000245161	0.00484543	0.00176996	0.0234882	0.00133767	0.000901243	0.0108071	0.000856037	0.0034223	0.00211434	0.0227421	0.00106831	0.00456364	0.0103574	0.00646261	0.00108129	0.00632773	0.00111571	0.00476535	0.0152027	0.00752585	0.0368357	0.00583868	0.000635485	0.00637612	0.0108974	0.0255278	0.0122516	0.0546441	0.0593703	0.00450681	0.00283843	0.031176	0.0170122	0.00567016	0.0566575	0.0707116	0.0102225	0.0350286	0.048097	0.00303785	0.0248384	0.00342372	0.00736292	0.00789179	0.00880678	0.00682038	0.00301697	0.0144463	0.0053237	0.0237563	0.00306527	0.314304	0.685696	0.3143036	0.7291824
10188	-639.467	-746.9205	107.4536	0.00781577	0.0275784	0.000377544	0.0250458	0.0214692	0.0377868	0.0157808	0.0248485	0.0196822	0.00906981	0.00437365	0.0316082	0.0585066	0.132933	0.00115153	0.0128427	0.000227416	0.0239157	0.00263358	0.0294823	0.0181999	0.00194787	0.00686261	0.0131461	0.000480678	0.0126089	0.00766366	0.0301727	0.00650409	0.00355795	0.00896158	0.0126082	0.014063	0.00466547	0.0027815	0.00224062	0.00423391	0.0324808	0.0297731	0.0230695	0.000131285	0.00799787	0.0125057	0.0116628	0.00642169	0.042539	0.0242007	0.00624097	0.00252742	0.0763367	0.0261515	0.00165885	0.0433341	0.0822295	0.027063	0.0473454	0.104103	0.00739008	0.0474336	0.0207382	0.00120113	0.0495078	0.00842724	0.0129541	0.000234887	0.0517831	0.0414034	0.0223825	0.000316668	0.7938403	1.20616	0.140075	0.383422	0.741507	1.34861	2.60809	7.13905	1.42125	1.519398	0.00517815	0.0182714	0.000250133	0.0165935	0.0142239	0.0250347	0.0104552	0.0164628	0.01304	0.00600899	0.00289766	0.0209413	0.0387621	0.0880715	0.000762919	0.00850862	0.000150669	0.0158448	0.00174482	0.0195328	0.0120579	0.00129051	0.00454666	0.00870966	0.000318462	0.00835375	0.00507737	0.0199902	0.00430913	0.00235723	0.00593728	0.00835325	0.00931709	0.003091	0.00184282	0.00148447	0.00280508	0.0215194	0.0197254	0.0152842	8.69796e-05	0.0052988	0.00828533	0.00772688	0.00425454	0.0281832	0.0160336	0.00413481	0.00167448	0.0505751	0.0173261	0.00109903	0.02871	0.0544792	0.0179299	0.0313676	0.0689711	0.00489612	0.031426	0.0137396	0.00079578	0.0328002	0.00558327	0.00858245	0.000155619	0.0343077	0.0274309	0.014829	0.000209801	0.353609	0.646391	0.3536088	1.509374
10224	-649.7465	-757.4821	107.7356	0.0189812	0.0345727	0.00255968	0.0196716	0.026799	0.0584338	0.00454938	0.00495873	0.00990018	0.0415699	0.0194177	0.0105162	0.0406248	0.050166	0.000598986	0.00317686	0.000634431	0.000924149	0.0029721	0.0379168	0.0183625	0.00197691	0.00651351	0.00320424	0.000969401	0.00402839	0.0100904	0.0380268	0.0115302	0.0168205	0.016837	0.0190959	0.00720601	0.0143501	0.00516876	0.00454704	0.00889718	0.0226063	0.0247509	0.0148379	5.99507e-05	0.00136141	0.0166015	0.0380035	0.00356681	0.0257425	0.0114874	0.00985542	0.00682322	0.0751248	0.0200665	0.000304473	0.00520577	0.0374453	0.0356827	0.0331103	0.0310348	0.0117685	0.0177701	0.0220639	0.00268531	0.0690709	0.00581588	0.030257	0.000656212	0.0538349	0.0276767	0.0158112	0.000272747	0.792326	1.207674	0.131225	0.371411	0.73418	1.36206	2.69243	7.62048	1.468436	1.524213	0.0152102	0.0277042	0.00205115	0.0157635	0.0214749	0.0468249	0.00364556	0.00397359	0.00793332	0.0333112	0.01556	0.00842693	0.0325539	0.0401996	0.000479986	0.00254572	0.000508389	0.000740549	0.00238163	0.0303839	0.0147145	0.00158416	0.00521948	0.00256765	0.000776811	0.00322807	0.00808579	0.0304721	0.00923948	0.0134788	0.013492	0.0153021	0.0057744	0.0114992	0.00414189	0.00364368	0.00712958	0.0181151	0.0198337	0.0118901	4.80404e-05	0.00109094	0.0133033	0.0304534	0.0028582	0.0206283	0.00920518	0.00789745	0.00546766	0.0601998	0.0160799	0.000243984	0.00417154	0.0300061	0.0285936	0.0265323	0.0248691	0.00943043	0.0142397	0.0176805	0.00215182	0.0553487	0.00466045	0.0242459	0.000525843	0.0431396	0.0221782	0.01267	0.00021856	0.402967	0.597033	0.4029673	1.247924
